"x","y","mean","sd","snr"
280.499999999999,4867.2,0.0715493581922233,0.252368504865479,0.28351143986989
280.499999999999,4867,0.106153657708771,0.244913115114877,0.433433945172678
280.499999999999,4866.9,0.119134298931326,0.250281553041209,0.476001117476327
280.499999999998,4866.7,0.149254989334399,0.268874024706369,0.555111225405267
280.499999999999,4866.6,0.166750397415105,0.283226339015354,0.588753143492299
279.999999999999,4866.3,0.425601222007774,0.281798001066755,1.51030603622683
280.999999999998,4867,0.111061523992929,0.282679070133478,0.392889094832834
280.999999999999,4867.2,0.138334470861277,0.265140389220298,0.521740468391402
280.999999999999,4867.3,0.151970944295181,0.275661325800576,0.55129584773572
280.999999999999,4867.5,0.174362834885836,0.267823135304962,0.651037240256689
280.999999999998,4867.6,0.178602536710511,0.248280680182027,0.719357368360553
280.999999999999,4867.8,0.187081940360442,0.246407093915448,0.759239262911147
280.999999999999,4867.9,0.1898986540426,0.246451939632604,0.770530166350853
280.999999999999,4868.1,0.19264211050671,0.253254728057222,0.760665405872237
280.999999999998,4868.2,0.184869638378412,0.262805355089764,0.703446999073773
280.999999999999,4868.4,0.152313859258317,0.248724726422043,0.612379241297732
281.499999999998,4868.8,0.243204398425908,0.254425444991359,0.955896523770126
281.499999999999,4868.7,0.225277663928521,0.274529470311287,0.820595558185723
281.499999999999,4868.5,0.260464447992595,0.255197727135212,1.02063780471913
281.499999999999,4868.4,0.281495799364843,0.247023169077591,1.13955221453913
281.5,4868.2,0.321183051575433,0.257421013633626,1.24769554373893
281.499999999998,4868.1,0.332240972117298,0.256259491849266,1.29650211088659
281.499999999999,4867.9,0.32135330793676,0.252271547647057,1.27383888882448
281.999999999999,4869.1,0.477477235636934,0.276389368640539,1.72755282877006
281.999999999999,4869,0.493162379455746,0.266863400362583,1.84799556172069
281.999999999999,4868.8,0.493902352446757,0.268720900236792,1.83797520777706
281.999999999999,4868.7,0.477534292658556,0.270401383579049,1.76602015247808
281.999999999999,4868.5,0.44223244842861,0.276056955962552,1.60196089566604
281.999999999998,4868.4,0.411972193176736,0.271957792199658,1.51483871759882
281.999999999999,4868.2,0.387819582760156,0.254891132742039,1.52151068806559
282.499999999999,4868.8,0.637692689372912,0.314187219828777,2.02965827101572
282.499999999999,4868.7,0.596435487540759,0.29185347901027,2.04361273870499
282.499999999999,4868.5,0.513921083875465,0.281465517772746,1.82587582287932
282.499999999997,4868.4,0.474630068162842,0.289465136295172,1.6396795629262
282.999999999998,4868.7,0.591238137760483,0.326384974392019,1.81147474347379
282.999999999999,4868.5,0.485200669441056,0.311257213317353,1.55884152617646
282.999999999999,4868.4,0.436010223403319,0.306042513236627,1.42467207837299
282.999999999999,4868.2,0.344713745154849,0.309993359488106,1.11200364331699
282.999999999999,4868.1,0.30869266444832,0.316983682471423,0.973844022637191
